,year,word_type,word,word_freq
70,2016,verb,investment,1
71,2016,verb,plans,1
72,2016,verb,support,1
73,2016,verb,adaptation,1
74,2016,verb,priority,1
75,2016,verb,loss,1
76,2016,verb,damage,1
77,2016,verb,mechanism,1
78,2016,verb,gains,1
79,2016,verb,communities,1
80,2016,verb,capacity,1
81,2016,verb,building,1
84,2016,verb,manner,1
85,2016,verb,agenda,1
86,2016,verb,reality,1
87,2016,verb,politician,1
88,2016,verb,citizen,1
89,2016,verb,business,1
90,2016,verb,manager,1
91,2016,verb,investor,1
93,2016,verb,society,1
94,2016,verb,economy,1
95,2016,verb,determination,1
96,2016,verb,community,1
97,2016,verb,nations,1
98,2016,verb,opportunities,1
99,2016,verb,challenges,1
100,2016,verb,sectors,1
101,2016,verb,beginning,1
102,2016,verb,inaction,1
103,2016,verb,status,1
104,2016,verb,quo,1
105,2016,verb,option,1
106,2016,verb,risks,1
107,2016,verb,costs,1
108,2016,verb,terms,1
109,2016,verb,economies,1
110,2016,verb,suffering,1
111,2016,verb,delegates,1
112,2016,verb,phase,1
113,2016,verb,promise,1
114,2016,verb,billions,1
115,2016,verb,planet,1
116,2016,verb,today,1
117,2016,verb,generations,1
3,2016,noun chunk,we,8
8,2016,noun chunk,the paris agreement,6
26,2016,noun chunk,it,6
0,2016,noun chunk,marrakech,5
12,2016,noun chunk,me,3
6,2016,noun chunk,the parties,2
17,2016,noun chunk,they,2
20,2016,noun chunk,people,2
40,2016,noun chunk,you,2
45,2016,noun chunk,force,2
48,2016,noun chunk,climate action,2
108,2016,noun chunk,our work,2
1,2016,noun chunk,this year,1
2,2016,noun chunk,a very special year,1
4,2016,noun chunk,the first session,1
5,2016,noun chunk,the conference,1
7,2016,noun chunk,the meeting,1
9,2016,noun chunk,congratulations,1
10,2016,noun chunk,everyone,1
11,2016,noun chunk,who,1
13,2016,noun chunk,the incoming cop president,1
14,2016,noun chunk,mr. salaheddine mezouar,1
15,2016,noun chunk,his team,1
16,2016,noun chunk,the enormous effort,1
18,2016,noun chunk,this climate change conference,1
19,2016,noun chunk,the government,1
21,2016,noun chunk,morocco,1
22,2016,noun chunk,the warm welcome,1
23,2016,noun chunk,my first cop,1
24,2016,noun chunk,executive secretary,1
25,2016,noun chunk,the united nations climate change secretariat,1
27,2016,noun chunk,an honour,1
28,2016,noun chunk,this process,1
29,2016,noun chunk,the ambitious goals,1
30,2016,noun chunk,timelines,1
31,2016,noun chunk,i,1
32,2016,noun chunk,your expectations,1
33,2016,noun chunk,the expectations,1
34,2016,noun chunk,the world,1
35,2016,noun chunk,the second cop,1
36,2016,noun chunk,the shadow,1
37,2016,noun chunk,the mighty atlas mountains,1
38,2016,noun chunk,the city,1
39,2016,noun chunk,the marrakesh accords,1
41,2016,noun chunk,your hard work,1
42,2016,noun chunk,the rules,1
43,2016,noun chunk,all issues,1
44,2016,noun chunk,this new and pressing international agreement,1
46,2016,noun chunk,parties,1
47,2016,noun chunk,stakeholders,1
49,2016,noun chunk,sustainable development,1
50,2016,noun chunk,friends,1
51,2016,noun chunk,the urgency,1
52,2016,noun chunk,the task,1
53,2016,noun chunk,hand,1
54,2016,noun chunk,the unprecedented commitments,1
55,2016,noun chunk,recent months,1
56,2016,noun chunk,early entry,1
57,2016,noun chunk,a clear cause,1
58,2016,noun chunk,celebration,1
59,2016,noun chunk,a timely reminder,1
60,2016,noun chunk,the high expectations,1
61,2016,noun chunk,us,1
62,2016,noun chunk,the aims,1
63,2016,noun chunk,ambitions,1
64,2016,noun chunk,an effort,1
65,2016,noun chunk,the course,1
66,2016,noun chunk,two centuries,1
67,2016,noun chunk,carbon-intense development,1
68,2016,noun chunk,the peaking,1
69,2016,noun chunk,global emissions,1
70,2016,noun chunk,far more climate-resilient societies,1
71,2016,noun chunk,our moment,1
72,2016,noun chunk,the international and national levels,1
73,2016,noun chunk,a central pillar,1
74,2016,noun chunk,the successful realization,1
75,2016,noun chunk,the sustainable development goals,1
76,2016,noun chunk,our opportunity,1
77,2016,noun chunk,the next steps,1
78,2016,noun chunk,"an inclusive, sustainable path",1
79,2016,noun chunk,every man,1
80,2016,noun chunk,woman,1
81,2016,noun chunk,child,1
82,2016,noun chunk,speed,1
83,2016,noun chunk,scale,1
84,2016,noun chunk,all fronts,1
85,2016,noun chunk,a few key points,1
86,2016,noun chunk,finance,1
87,2016,noun chunk,the level,1
88,2016,noun chunk,the predictability,1
89,2016,noun chunk,low-emission and climate-resilient development,1
90,2016,noun chunk,nationally determined contributions,1
91,2016,noun chunk,national policies,1
92,2016,noun chunk,investment plans,1
93,2016,noun chunk,support,1
94,2016,noun chunk,adaptation,1
95,2016,noun chunk,higher priority,1
96,2016,noun chunk,the loss and damage mechanism,1
97,2016,noun chunk,development gains,1
98,2016,noun chunk,the most vulnerable communities,1
99,2016,noun chunk,the capacity building needs,1
100,2016,noun chunk,developing countries,1
101,2016,noun chunk,a manner,1
102,2016,noun chunk,their needs,1
103,2016,noun chunk,non-party stakeholders,1
104,2016,noun chunk,the north,1
105,2016,noun chunk,the south,1
106,2016,noun chunk,the global action agenda,1
107,2016,noun chunk,transformative change,1
109,2016,noun chunk,our new reality,1
110,2016,noun chunk,no politician,1
111,2016,noun chunk,citizen,1
112,2016,noun chunk,no business manager,1
113,2016,noun chunk,investor,1
114,2016,noun chunk,the transformation,1
115,2016,noun chunk,a low-emission,1
116,2016,noun chunk,resilient society,1
117,2016,noun chunk,economy,1
118,2016,noun chunk,the singular determination,1
119,2016,noun chunk,the community,1
120,2016,noun chunk,nations,1
121,2016,noun chunk,enormous opportunities,1
122,2016,noun chunk,this great transformation,1
123,2016,noun chunk,real challenges,1
124,2016,noun chunk,all countries,1
125,2016,noun chunk,some key sectors,1
126,2016,noun chunk,the beginning,1
127,2016,noun chunk,inaction,1
128,2016,noun chunk,the status quo,1
129,2016,noun chunk,no option,1
130,2016,noun chunk,the real risks,1
131,2016,noun chunk,unimaginable costs,1
132,2016,noun chunk,terms,1
133,2016,noun chunk,economies,1
134,2016,noun chunk,human suffering,1
135,2016,noun chunk,dear friends,1
136,2016,noun chunk,a new phase,1
137,2016,noun chunk,the international climate process,1
138,2016,noun chunk,the promise,1
139,2016,noun chunk,billions,1
140,2016,noun chunk,this planet,1
141,2016,noun chunk,future generations,1
1,2016,noun,climate,8
2,2016,noun,change,4
30,2016,noun,development,4
7,2016,noun,cop,3
17,2016,noun,expectations,3
21,2016,noun,work,3
29,2016,noun,action,3
0,2016,noun,year,2
3,2016,noun,conference,2
9,2016,noun,effort,2
10,2016,noun,people,2
14,2016,noun,process,2
25,2016,noun,force,2
28,2016,noun,stakeholders,2
32,2016,noun,friends,2
67,2016,noun,emission,2
82,2016,noun,needs,2
83,2016,noun,countries,2
92,2016,noun,transformation,2
4,2016,noun,session,1
5,2016,noun,meeting,1
6,2016,noun,congratulations,1
8,2016,noun,team,1
11,2016,noun,welcome,1
12,2016,noun,secretariat,1
13,2016,noun,honour,1
15,2016,noun,goals,1
16,2016,noun,timelines,1
18,2016,noun,world,1
19,2016,noun,shadow,1
20,2016,noun,city,1
22,2016,noun,rules,1
23,2016,noun,issues,1
24,2016,noun,agreement,1
26,2016,noun,days,1
27,2016,noun,parties,1
31,2016,noun,fact,1
33,2016,noun,urgency,1
34,2016,noun,task,1
35,2016,noun,hand,1
36,2016,noun,commitments,1
37,2016,noun,months,1
38,2016,noun,entry,1
39,2016,noun,cause,1
40,2016,noun,celebration,1
41,2016,noun,reminder,1
42,2016,noun,aims,1
43,2016,noun,ambitions,1
44,2016,noun,course,1
45,2016,noun,centuries,1
46,2016,noun,carbon,1
47,2016,noun,peaking,1
48,2016,noun,emissions,1
49,2016,noun,societies,1
50,2016,noun,moment,1
51,2016,noun,levels,1
52,2016,noun,pillar,1
53,2016,noun,realization,1
54,2016,noun,opportunity,1
55,2016,noun,steps,1
56,2016,noun,path,1
57,2016,noun,man,1
58,2016,noun,woman,1
59,2016,noun,child,1
60,2016,noun,speed,1
61,2016,noun,scale,1
62,2016,noun,fronts,1
63,2016,noun,points,1
64,2016,noun,finance,1
65,2016,noun,level,1
66,2016,noun,predictability,1
68,2016,noun,contributions,1
69,2016,noun,policies,1
70,2016,noun,investment,1
71,2016,noun,plans,1
72,2016,noun,support,1
73,2016,noun,adaptation,1
74,2016,noun,priority,1
75,2016,noun,loss,1
76,2016,noun,damage,1
77,2016,noun,mechanism,1
78,2016,noun,gains,1
79,2016,noun,communities,1
80,2016,noun,capacity,1
81,2016,noun,building,1
84,2016,noun,manner,1
85,2016,noun,agenda,1
86,2016,noun,reality,1
87,2016,noun,politician,1
88,2016,noun,citizen,1
89,2016,noun,business,1
90,2016,noun,manager,1
91,2016,noun,investor,1
93,2016,noun,society,1
94,2016,noun,economy,1
95,2016,noun,determination,1
96,2016,noun,community,1
97,2016,noun,nations,1
98,2016,noun,opportunities,1
99,2016,noun,challenges,1
100,2016,noun,sectors,1
101,2016,noun,beginning,1
102,2016,noun,inaction,1
103,2016,noun,status,1
104,2016,noun,quo,1
105,2016,noun,option,1
106,2016,noun,risks,1
107,2016,noun,costs,1
108,2016,noun,terms,1
109,2016,noun,economies,1
110,2016,noun,suffering,1
111,2016,noun,delegates,1
112,2016,noun,phase,1
113,2016,noun,promise,1
114,2016,noun,billions,1
115,2016,noun,planet,1
116,2016,noun,today,1
117,2016,noun,generations,1
25,2015,verb,world,7
8,2015,verb,climate,3
9,2015,verb,change,3
0,2015,verb,session,2
17,2015,verb,year,2
18,2015,verb,weeks,2
20,2015,verb,way,2
29,2015,verb,agreement,2
30,2015,verb,face,2
41,2015,verb,eyes,2
46,2015,verb,responsibility,2
51,2015,verb,action,2
52,2015,verb,turning,2
53,2015,verb,point,2
1,2015,verb,meeting,1
2,2015,verb,grief,1
3,2015,verb,victims,1
4,2015,verb,families,1
5,2015,verb,heart,1
6,2015,verb,events,1
7,2015,verb,colleagues,1
10,2015,verb,today,1
11,2015,verb,team,1
12,2015,verb,institutions,1
13,2015,verb,individuals,1
14,2015,verb,effort,1
15,2015,verb,cop,1
16,2015,verb,ways,1
19,2015,verb,spirit,1
21,2015,verb,title,1
22,2015,verb,meaning,1
23,2015,verb,beacon,1
24,2015,verb,hope,1
26,2015,verb,betterment,1
27,2015,verb,humanity,1
28,2015,verb,doubt,1
31,2015,verb,adversity,1
32,2015,verb,threats,1
33,2015,verb,kinds,1
34,2015,verb,solidarity,1
35,2015,verb,past,1
36,2015,verb,differences,1
37,2015,verb,good,1
38,2015,verb,safety,1
39,2015,verb,wellbeing,1
40,2015,verb,delegates,1
42,2015,verb,millions,1
43,2015,verb,people,1
44,2015,verb,opportunity,1
45,2015,verb,fact,1
47,2015,verb,achievement,1
48,2015,verb,goals,1
49,2015,verb,support,1
50,2015,verb,ambition,1
54,2015,verb,years,1
55,2015,verb,work,1
56,2015,verb,irreversibility,1
57,2015,verb,direction,1
58,2015,verb,depth,1
59,2015,verb,engagement,1
60,2015,verb,boldness,1
61,2015,verb,task,1
62,2015,verb,progress,1
63,2015,verb,path,1
64,2015,verb,destination,1
65,2015,verb,milestones,1
66,2015,verb,timeline,1
67,2015,verb,demands,1
68,2015,verb,science,1
69,2015,verb,urgency,1
70,2015,verb,challenge,1
71,2015,verb,friends,1
72,2015,verb,hands,1
20,2015,noun chunk,paris,7
44,2015,noun chunk,the world,6
68,2015,noun chunk,you,6
13,2015,noun chunk,i,5
19,2015,noun chunk,we,5
2,2015,noun chunk,the parties,3
1,2015,noun chunk,the conference,2
38,2015,noun chunk,the city,2
39,2015,noun chunk,light,2
52,2015,noun chunk,the face,2
64,2015,noun chunk,the eyes,2
78,2015,noun chunk,action,2
0,2015,noun chunk,the twenty-first session,1
3,2015,noun chunk,the framework convention,1
4,2015,noun chunk,climate change,1
5,2015,noun chunk,the eleventh session,1
6,2015,noun chunk,the meeting,1
7,2015,noun chunk,the kyoto protocol,1
8,2015,noun chunk,me,1
9,2015,noun chunk,my profound grief,1
10,2015,noun chunk,all the victims,1
11,2015,noun chunk,families,1
12,2015,noun chunk,recent heart breaking events,1
14,2015,noun chunk,myself,1
15,2015,noun chunk,my colleagues,1
16,2015,noun chunk,the climate,1
17,2015,noun chunk,change secretariat,1
18,2015,noun chunk,us,1
21,2015,noun chunk,monsieur laurent fabius,1
22,2015,noun chunk,president,1
23,2015,noun chunk,cop,1
24,2015,noun chunk,cmp,1
25,2015,noun chunk,his exemplary team,1
26,2015,noun chunk,the many institutions,1
27,2015,noun chunk,individuals,1
28,2015,noun chunk,the government,1
29,2015,noun chunk,france,1
30,2015,noun chunk,their resolute effort,1
31,2015,noun chunk,this cop,1
32,2015,noun chunk,so many ways,1
33,2015,noun chunk,the entire year,1
34,2015,noun chunk,the past few weeks,1
35,2015,noun chunk,minister pulgar-vidal,1
36,2015,noun chunk,the spirit,1
37,2015,noun chunk,lima,1
40,2015,noun chunk,a title,1
41,2015,noun chunk,new meaning,1
42,2015,noun chunk,more than ever a beacon,1
43,2015,noun chunk,hope,1
45,2015,noun chunk,the way,1
46,2015,noun chunk,the betterment,1
47,2015,noun chunk,humanity,1
48,2015,noun chunk,no doubt,1
49,2015,noun chunk,the global climate,1
50,2015,noun chunk,part,1
51,2015,noun chunk,what,1
53,2015,noun chunk,adversity,1
54,2015,noun chunk,threats,1
55,2015,noun chunk,many kinds,1
56,2015,noun chunk,solidarity,1
57,2015,noun chunk,our past,1
58,2015,noun chunk,present and future differences,1
59,2015,noun chunk,ourselves,1
60,2015,noun chunk,the common good,1
61,2015,noun chunk,global safety,1
62,2015,noun chunk,wellbeing,1
63,2015,noun chunk,distinguished delegates,1
65,2015,noun chunk,weeks,1
66,2015,noun chunk,millions,1
67,2015,noun chunk,people,1
69,2015,noun chunk,the opportunity,1
70,2015,noun chunk,fact,1
71,2015,noun chunk,the responsibility,1
72,2015,noun chunk,an agreement,1
73,2015,noun chunk,the achievement,1
74,2015,noun chunk,national climate change goals,1
75,2015,noun chunk,the necessary support,1
76,2015,noun chunk,the developing world,1
77,2015,noun chunk,ambition,1
79,2015,noun chunk,this past year,1
80,2015,noun chunk,a turning point,1
81,2015,noun chunk,many years,1
82,2015,noun chunk,hard work,1
83,2015,noun chunk,irreversibility,1
84,2015,noun chunk,direction,1
85,2015,noun chunk,depth,1
86,2015,noun chunk,engagement,1
87,2015,noun chunk,boldness,1
88,2015,noun chunk,this turning point,1
89,2015,noun chunk,the task,1
90,2015,noun chunk,it,1
91,2015,noun chunk,an unequivocal path,1
92,2015,noun chunk,a clear destination,1
93,2015,noun chunk,agreed milestones,1
94,2015,noun chunk,a predictable timeline,1
95,2015,noun chunk,the demands,1
96,2015,noun chunk,science,1
97,2015,noun chunk,the urgency,1
98,2015,noun chunk,the challenge,1
99,2015,noun chunk,a responsibility,1
100,2015,noun chunk,the hands,1
25,2015,noun,world,7
8,2015,noun,climate,3
9,2015,noun,change,3
0,2015,noun,session,2
17,2015,noun,year,2
18,2015,noun,weeks,2
20,2015,noun,way,2
29,2015,noun,agreement,2
30,2015,noun,face,2
41,2015,noun,eyes,2
46,2015,noun,responsibility,2
51,2015,noun,action,2
52,2015,noun,turning,2
53,2015,noun,point,2
1,2015,noun,meeting,1
2,2015,noun,grief,1
3,2015,noun,victims,1
4,2015,noun,families,1
5,2015,noun,heart,1
6,2015,noun,events,1
7,2015,noun,colleagues,1
10,2015,noun,today,1
11,2015,noun,team,1
12,2015,noun,institutions,1
13,2015,noun,individuals,1
14,2015,noun,effort,1
15,2015,noun,cop,1
16,2015,noun,ways,1
19,2015,noun,spirit,1
21,2015,noun,title,1
22,2015,noun,meaning,1
23,2015,noun,beacon,1
24,2015,noun,hope,1
26,2015,noun,betterment,1
27,2015,noun,humanity,1
28,2015,noun,doubt,1
31,2015,noun,adversity,1
32,2015,noun,threats,1
33,2015,noun,kinds,1
34,2015,noun,solidarity,1
35,2015,noun,past,1
36,2015,noun,differences,1
37,2015,noun,good,1
38,2015,noun,safety,1
39,2015,noun,wellbeing,1
40,2015,noun,delegates,1
42,2015,noun,millions,1
43,2015,noun,people,1
44,2015,noun,opportunity,1
45,2015,noun,fact,1
47,2015,noun,achievement,1
48,2015,noun,goals,1
49,2015,noun,support,1
50,2015,noun,ambition,1
54,2015,noun,years,1
55,2015,noun,work,1
56,2015,noun,irreversibility,1
57,2015,noun,direction,1
58,2015,noun,depth,1
59,2015,noun,engagement,1
60,2015,noun,boldness,1
61,2015,noun,task,1
62,2015,noun,progress,1
63,2015,noun,path,1
64,2015,noun,destination,1
65,2015,noun,milestones,1
66,2015,noun,timeline,1
67,2015,noun,demands,1
68,2015,noun,science,1
69,2015,noun,urgency,1
70,2015,noun,challenge,1
71,2015,noun,friends,1
72,2015,noun,hands,1
4,2014,verb,calendar,6
5,2014,verb,time,3
40,2014,verb,future,3
1,2014,verb,history,2
6,2014,verb,year,2
9,2014,verb,seeds,2
10,2014,verb,world,2
19,2014,verb,change,2
20,2014,verb,transformation,2
24,2014,verb,growth,2
25,2014,verb,opportunity,2
26,2014,verb,poverty,2
28,2014,verb,term,2
31,2014,verb,ministers,2
32,2014,verb,level,2
0,2014,verb,city,1
2,2014,verb,cultures,1
3,2014,verb,culture,1
7,2014,verb,season,1
8,2014,verb,planting,1
11,2014,verb,science,1
12,2014,verb,finance,1
13,2014,verb,technology,1
14,2014,verb,solutions,1
15,2014,verb,hand,1
16,2014,verb,ground,1
17,2014,verb,calendars,1
18,2014,verb,fact,1
21,2014,verb,decisions,1
22,2014,verb,actions,1
23,2014,verb,climate,1
27,2014,verb,resources,1
29,2014,verb,stability,1
30,2014,verb,volatility,1
33,2014,verb,negotiators,1
34,2014,verb,decision,1
35,2014,verb,draft,1
36,2014,verb,role,1
37,2014,verb,leaders,1
38,2014,verb,present,1
39,2014,verb,stewards,1
41,2014,verb,cop,1
42,2014,verb,session,1
43,2014,verb,spirit,1
44,2014,verb,optimism,1
45,2014,verb,achievement,1
46,2014,verb,urgency,1
47,2014,verb,construct,1
48,2014,verb,quality,1
49,2014,verb,collaboration,1
50,2014,verb,building,1
51,2014,verb,divides,1
52,2014,verb,friends,1
53,2014,verb,tonnes,1
54,2014,verb,greenhouse,1
55,2014,verb,gases,1
56,2014,verb,prosperity,1
0,2014,noun chunk,lima,7
12,2014,noun chunk,we,7
11,2014,noun chunk,us,5
15,2014,noun chunk,the calendar,4
43,2014,noun chunk,you,3
13,2014,noun chunk,the seeds,2
36,2014,noun chunk,poverty,2
1,2014,noun chunk,a city,1
2,2014,noun chunk,the history,1
3,2014,noun chunk,many cultures,1
4,2014,noun chunk,the iconic inca culture,1
5,2014,noun chunk,the ancient calendar,1
6,2014,noun chunk,the inca,1
7,2014,noun chunk,the year,1
8,2014,noun chunk,a season,1
9,2014,noun chunk,planting,1
10,2014,noun chunk,it,1
14,2014,noun chunk,"a much more secure, just and prosperous world",1
16,2014,noun chunk,the incas,1
17,2014,noun chunk,the only calendar,1
18,2014,noun chunk,science,1
19,2014,noun chunk,time,1
20,2014,noun chunk,finance,1
21,2014,noun chunk,technology,1
22,2014,noun chunk,the solutions,1
23,2014,noun chunk,hand,1
24,2014,noun chunk,the ground,1
25,2014,noun chunk,and all calendars,1
26,2014,noun chunk,one resounding fact,1
27,2014,noun chunk,the time,1
28,2014,noun chunk,incremental change,1
29,2014,noun chunk,the world,1
30,2014,noun chunk,a profound and fundamental transformation,1
31,2014,noun chunk,ambitious decisions,1
32,2014,noun chunk,ambitious actions,1
33,2014,noun chunk,climate change,1
34,2014,noun chunk,growth,1
35,2014,noun chunk,opportunity,1
37,2014,noun chunk,resources,1
38,2014,noun chunk,them,1
39,2014,noun chunk,long-term stability,1
40,2014,noun chunk,short-term volatility,1
41,2014,noun chunk,honourable ministers,1
42,2014,noun chunk,one level,1
44,2014,noun chunk,your negotiators,1
45,2014,noun chunk,they,1
46,2014,noun chunk,a pivotal decision,1
47,2014,noun chunk,the draft,1
48,2014,noun chunk,next year,1
49,2014,noun chunk,i,1
50,2014,noun chunk,another level,1
51,2014,noun chunk,you ministers,1
52,2014,noun chunk,your undeniable role,1
53,2014,noun chunk,leaders,1
54,2014,noun chunk,the urgent present,1
55,2014,noun chunk,stewards,1
56,2014,noun chunk,our shared future,1
57,2014,noun chunk,cop,1
58,2014,noun chunk,/cmp,1
59,2014,noun chunk,a spirit,1
60,2014,noun chunk,unprecedented optimism,1
61,2014,noun chunk,achievement,1
62,2014,noun chunk,such an opportunity,1
63,2014,noun chunk,such an urgency,1
64,2014,noun chunk,transformation,1
65,2014,noun chunk,"a new, global construct",1
66,2014,noun chunk,high quality growth,1
67,2014,noun chunk,unparalleled collaboration building,1
68,2014,noun chunk,all previous divides,1
69,2014,noun chunk,history,1
70,2014,noun chunk,dear friends,1
71,2014,noun chunk,how many tonnes,1
72,2014,noun chunk,greenhouse gases,1
73,2014,noun chunk,a future,1
74,2014,noun chunk,prosperity,1
75,2014,noun chunk,that future,1
4,2014,noun,calendar,6
5,2014,noun,time,3
40,2014,noun,future,3
1,2014,noun,history,2
6,2014,noun,year,2
9,2014,noun,seeds,2
10,2014,noun,world,2
19,2014,noun,change,2
20,2014,noun,transformation,2
24,2014,noun,growth,2
25,2014,noun,opportunity,2
26,2014,noun,poverty,2
28,2014,noun,term,2
31,2014,noun,ministers,2
32,2014,noun,level,2
0,2014,noun,city,1
2,2014,noun,cultures,1
3,2014,noun,culture,1
7,2014,noun,season,1
8,2014,noun,planting,1
11,2014,noun,science,1
12,2014,noun,finance,1
13,2014,noun,technology,1
14,2014,noun,solutions,1
15,2014,noun,hand,1
16,2014,noun,ground,1
17,2014,noun,calendars,1
18,2014,noun,fact,1
21,2014,noun,decisions,1
22,2014,noun,actions,1
23,2014,noun,climate,1
27,2014,noun,resources,1
29,2014,noun,stability,1
30,2014,noun,volatility,1
33,2014,noun,negotiators,1
34,2014,noun,decision,1
35,2014,noun,draft,1
36,2014,noun,role,1
37,2014,noun,leaders,1
38,2014,noun,present,1
39,2014,noun,stewards,1
41,2014,noun,cop,1
42,2014,noun,session,1
43,2014,noun,spirit,1
44,2014,noun,optimism,1
45,2014,noun,achievement,1
46,2014,noun,urgency,1
47,2014,noun,construct,1
48,2014,noun,quality,1
49,2014,noun,collaboration,1
50,2014,noun,building,1
51,2014,noun,divides,1
52,2014,noun,friends,1
53,2014,noun,tonnes,1
54,2014,noun,greenhouse,1
55,2014,noun,gases,1
56,2014,noun,prosperity,1
25,2013,verb,climate,7
46,2013,verb,action,4
2,2013,verb,cop,3
32,2013,verb,change,3
35,2013,verb,generations,3
40,2013,verb,world,3
49,2013,verb,reasons,3
58,2013,verb,development,3
0,2013,verb,session,2
5,2013,verb,conference,2
6,2013,verb,people,2
24,2013,verb,science,2
26,2013,verb,effects,2
33,2013,verb,playing,2
34,2013,verb,field,2
55,2013,verb,agreement,2
68,2013,verb,time,2
70,2013,verb,stadium,2
76,2013,verb,future,2
1,2013,verb,meeting,1
3,2013,verb,team,1
4,2013,verb,work,1
7,2013,verb,reception,1
8,2013,verb,ladies,1
9,2013,verb,gentlemen,1
10,2013,verb,today,1
11,2013,verb,weight,1
12,2013,verb,realities,1
13,2013,verb,day,1
14,2013,verb,breath,1
15,2013,verb,beings,1
16,2013,verb,air,1
17,2013,verb,parts,1
18,2013,verb,impact,1
19,2013,verb,typhoons,1
20,2013,verb,landfall,1
21,2013,verb,thoughts,1
22,2013,verb,prayers,1
23,2013,verb,backdrop,1
27,2013,verb,extent,1
28,2013,verb,scope,1
29,2013,verb,experience,1
30,2013,verb,opens,1
31,2013,verb,doubt,1
36,2013,verb,advantage,1
37,2013,verb,struggle,1
38,2013,verb,contributing,1
39,2013,verb,factors,1
41,2013,verb,capacity,1
42,2013,verb,risks,1
43,2013,verb,inaction,1
44,2013,verb,materialize,1
45,2013,verb,rewards,1
47,2013,verb,magnify,1
48,2013,verb,groundswell,1
50,2013,verb,security,1
51,2013,verb,energy,1
52,2013,verb,governance,1
53,2013,verb,support,1
54,2013,verb,favour,1
56,2013,verb,reach,1
57,2013,verb,agencies,1
59,2013,verb,banks,1
60,2013,verb,investors,1
61,2013,verb,governments,1
62,2013,verb,board,1
63,2013,verb,parties,1
64,2013,verb,momentum,1
65,2013,verb,success,1
66,2013,verb,opportunity,1
67,2013,verb,effort,1
69,2013,verb,result,1
71,2013,verb,game,1
72,2013,verb,sides,1
73,2013,verb,humanity,1
74,2013,verb,winners,1
75,2013,verb,losers,1
77,2013,verb,areas,1
78,2013,verb,finance,1
79,2013,verb,carbon,1
80,2013,verb,construction,1
81,2013,verb,mechanism,1
82,2013,verb,populations,1
83,2013,verb,path,1
84,2013,verb,ambition,1
85,2013,verb,clarity,1
86,2013,verb,elements,1
87,2013,verb,agendas,1
88,2013,verb,friends,1
89,2013,verb,mile,1
90,2013,verb,venue,1
91,2013,verb,inspiration,1
92,2013,verb,motto,1
93,2013,verb,level,1
94,2013,verb,segment,1
95,2013,verb,overtime,1
20,2013,noun chunk,we,14
0,2013,noun chunk,i,5
1,2013,noun chunk,you,3
3,2013,noun chunk,the conference,3
4,2013,noun chunk,the parties,3
6,2013,noun chunk,climate change,3
15,2013,noun chunk,the people,2
16,2013,noun chunk,poland,2
29,2013,noun chunk,what,2
43,2013,noun chunk,cop,2
53,2013,noun chunk,the world,2
58,2013,noun chunk,action,2
84,2013,noun chunk,this stadium,2
2,2013,noun chunk,the nineteenth session,1
5,2013,noun chunk,the united nations framework convention,1
7,2013,noun chunk,the ninth session,1
8,2013,noun chunk,the meeting,1
9,2013,noun chunk,the kyoto protocol,1
10,2013,noun chunk,witam państwa w warszawie,1
11,2013,noun chunk,the cop president,1
12,2013,noun chunk,his team,1
13,2013,noun chunk,the careful and comprehensive preparatory work,1
14,2013,noun chunk,this conference,1
17,2013,noun chunk,the city,1
18,2013,noun chunk,warsaw,1
19,2013,noun chunk,the warm reception,1
21,2013,noun chunk,the weight,1
22,2013,noun chunk,many sobering realities,1
23,2013,noun chunk,a deep breath,1
24,2013,noun chunk,the first human beings,1
25,2013,noun chunk,air,1
26,2013,noun chunk,400 parts,1
27,2013,noun chunk,million co2,1
28,2013,noun chunk,dr. pachauri,1
30,2013,noun chunk,the devastating impact,1
31,2013,noun chunk,typhoon haiyan,1
32,2013,noun chunk,the most powerful typhoons,1
33,2013,noun chunk,landfall,1
34,2013,noun chunk,our thoughts,1
35,2013,noun chunk,prayers,1
36,2013,noun chunk,the philippines,1
37,2013,noun chunk,viet nam,1
38,2013,noun chunk,south-east asia,1
39,2013,noun chunk,the backdrop,1
40,2013,noun chunk,sound science and climate effects,1
41,2013,noun chunk,the extent,1
42,2013,noun chunk,scope,1
44,2013,noun chunk,no doubt,1
45,2013,noun chunk,an unlevel playing field,1
46,2013,noun chunk,future generations,1
47,2013,noun chunk,previous generations,1
48,2013,noun chunk,an advantage,1
49,2013,noun chunk,the next generations,1
50,2013,noun chunk,a monumental uphill struggle,1
51,2013,noun chunk,the playing field,1
52,2013,noun chunk,three contributing factors,1
54,2013,noun chunk,our collective climate-friendly capacity,1
55,2013,noun chunk,the risks,1
56,2013,noun chunk,inaction materialize,1
57,2013,noun chunk,the rewards,1
59,2013,noun chunk,a groundswell,1
60,2013,noun chunk,climate action,1
61,2013,noun chunk,environmental reasons,1
62,2013,noun chunk,"security, energy, economic and governance reasons",1
63,2013,noun chunk,political will,1
64,2013,noun chunk,public support,1
65,2013,noun chunk,favour action,1
66,2013,noun chunk,a new universal climate agreement,1
67,2013,noun chunk,our reach,1
68,2013,noun chunk,agencies,1
69,2013,noun chunk,development banks,1
70,2013,noun chunk,investors,1
71,2013,noun chunk,subnational governments,1
72,2013,noun chunk,board,1
73,2013,noun chunk,the science,1
74,2013,noun chunk,the ipcc,1
75,2013,noun chunk,parties,1
76,2013,noun chunk,the momentum,1
